true_label,original_sent,text_output
0,Operating profit improved by 16.7 % to EUR 7.7 mn .,"Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it mentions an improvement in operating profit by 16.7%."
2,"The repo rate will gradually reach 2 % at the end of 2010 , according to Nordea 's Economic Outlook .","POSITIVE
The sentence expresses a positive sentiment as it indicates a gradual increase in the repo rate, which is seen as a positive economic indicator."
0,Revenue grew 12 percent to (  x20ac ) 3.6 billion ( US$ 4.5 billion ) .,"Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it highlights revenue growth of 12 percent to €3.6 billion (US$4.5 billion), showing a successful financial performance."
2,Kirsi Rantanen was previously development director for HK Ruokatalo 's poultry business .,"Label: NEUTRAL
Explanation: The sentence simply states a fact about Kirsi Rantanen's previous role as a development director, without expressing any positive or negative sentiment."
2,Exel wants to serve its industrial customers with individual products .,"Label: POSITIVE
Explanation: The sentence expresses a positive sentiment as it indicates that Exel is focused on serving its industrial customers with individual products, showing a commitment to meeting their specific needs."
2,"The train is expected to cross the Russian territory in 9 days , reaching the Vostochny port .","NEUTRAL
The sentence provides factual information without expressing any positive or negative sentiment."
1,Operating profit for 2009 lower than outlook published earlier .,"Label: NEGATIVE
Explanation: The sentence indicates that the operating profit for 2009 is lower than what was expected or projected earlier, which is a negative sentiment in terms of financial performance."
2,"The Hayward , Calif.-based target designs active , casual and dress footwear , as well as boots and sandals .","Label: NEUTRAL
Explanation: The sentence simply provides information about the products designed by the company without expressing any positive or negative sentiment."
2,"Finland 's Technopolis is planning to bring the first section of a technopark on stream in St. Petersburg at the end of 2008 , Kari Mikkonen , vice president of Technopolis , told reporters in Helsinki .","NEUTRAL
The sentence is providing factual information about Technopolis' plans to open a technopark in St. Petersburg, without expressing any positive or negative sentiment."
2,"- The Group -¦ s profit before taxes was EUR 0,2 7,8 million .","Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it mentions a profit of EUR 27.8 million before taxes, which is a good financial outcome."
0,"( ADP News ) - Feb 11 , 2009 - Finnish management software solutions provider Ixonos Oyj ( HEL : XNS1V ) said today its net profit rose to EUR 3.5 million ( USD 4.5 m ) for 2008 from EUR 3.1 million for 2007 .","Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it reports an increase in net profit for Ixonos Oyj from EUR 3.1 million in 2007 to EUR 3.5 million in 2008."
0,"Both operating profit and turnover for the six-month period increased , respectively , from EUR17 .6 m and EUR1149 .9 m , as compared to the corresponding period in 2007 .","POSITIVE
The sentence expresses a positive sentiment as it indicates an increase in both operating profit and turnover for the six-month period compared to the corresponding period in 2007."
1,Net sales fell by 5 % from the previous accounting period .,"Label: NEGATIVE
Explanation: The sentence indicates a decrease in net sales, which is a negative sentiment in terms of business performance."
2,"Currently it operates a fleet of eight carriers , as well as nine pushers and barges .","Label: NEUTRAL
Explanation: The sentence simply states a fact about the number of carriers, pushers, and barges operated by the company without expressing any positive or negative sentiment."
0,The rationalization of the operations seeks to achieve over EUR 1 million in yearly savings as from the second quarter of the current financial year .,"Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it talks about achieving over EUR 1 million in yearly savings, which is a beneficial outcome for the company."
1,"Dealers said the share was largely hit by investor disappointment about a refining margin of just 9.48 usd per barrel for the quarter and the performance of its shipping unit , which saw EBIT drop to 5 mln eur from 20 mln eur a year amid a fall in volumes and tanker rates .","Label: NEGATIVE
Explanation: The sentence expresses disappointment and negative sentiment towards the company's performance, specifically mentioning a low refining margin and a significant drop in EBIT for the shipping unit."
2,"Swedish , Finnish and Danish listed companies are organized in three market cap segments , Nordic Large Cap , Mid Cap and Small Cap .","NEUTRAL
The sentence provides factual information about how Swedish, Finnish, and Danish listed companies are organized into three market cap segments, without expressing any positive or negative sentiment."
2,"The latest date for registration is on 4 April , 2006 .","Label: NEUTRAL
Explanation: The sentence simply states a fact about the deadline for registration without expressing any positive or negative sentiment."
2,Stora Enso will receive a 19.9 pct equity interest in the combined company .,"Label: POSITIVE
Explanation: The sentence indicates a positive outcome for Stora Enso as they will receive a significant equity interest in the combined company."
1,Operating profit in the fourth quarter fell to EUR33m from EUR39m a year earlier .,"NEGATIVE
The sentence indicates a decrease in operating profit, which is a negative financial indicator."
0,"Ragutis , which is controlled by the Finnish brewery , reported a 5.4-per-cent rise in beer sales to 10.44 million litres and held an 11.09-per-cent market share .","Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it reports a rise in beer sales and market share for Ragutis, which is controlled by the Finnish brewery."
1,"According to Finnish petrol station chain St1 's managing director Kim Wiio , the company was forced to make purchases with rising prices in the first half of 2008 , and now consumer prices are going down almost daily due to competition .","Label: NEGATIVE
Explanation: The sentence discusses how the company was forced to make purchases with rising prices in the first half of 2008, indicating a negative impact on their operations."
2,The energy shot is packed in a 100-millilitre bag with a screw cap .,"Label: NEUTRAL
Explanation: The sentence simply provides a description of the product without expressing any positive or negative sentiment."
0,The plan is estimated to generate some EUR 5 million ( USD 6.5 m ) in cost savings on an annual basis .,"Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it mentions the plan is estimated to generate cost savings of EUR 5 million annually."
2,Financial terms were n't disclosed .,"Label: NEGATIVE
Explanation: The lack of disclosure of financial terms typically indicates a negative sentiment as it can lead to uncertainty and lack of transparency."
2,The investment would be some EUR5m .,"Label: NEUTRAL
Explanation: The sentence simply states a fact about the amount of the investment without expressing any positive or negative sentiment."
2,"` Nordea 's definitely too big for Sampo to acquire , ' said an analyst ` But Sampo would appear to have an agenda for Nordea ahead of the privatisation .","NEGATIVE
The sentiment in the sentence is negative as it suggests that Sampo is unable to acquire Nordea due to its size, indicating a potential setback for Sampo."
2,"Thus the group 's balance sheet will have about EUR25 .8 m in goodwill for 2010 , the company added .","Label: POSITIVE
Explanation: The sentence indicates a positive financial situation with the company adding about EUR25.8 million in goodwill to the group's balance sheet for 2010."
2,"After the transaction , Tikkurila has no powder coatings related operations .","NEGATIVE
The sentence indicates a loss or removal of operations, resulting in a negative sentiment."
2,"The portfolio comprises of 118,000 m2 of leasable space with a vacancy rate of roughly 5 % , let to around 140 tenants of which two of the largest are the Swedish government and Ericsson .","NEUTRAL
The sentence provides factual information about the portfolio without expressing any positive or negative sentiment."
2,The report contains category level company and brand share as well as distribution share information for 2007 and 2008 .,"Label: NEUTRAL
Explanation: The sentence simply states factual information about the contents of the report without expressing any positive or negative sentiment."
2,No other ev3 devices were involved in this action .,"Label: NEUTRAL
Explanation: The sentence simply states a fact without expressing any positive or negative sentiment."
1,"At this growth rate , paying off the national debt will be extremely painful .","Label: NEGATIVE
Explanation: The sentiment in the sentence is negative as it suggests that paying off the national debt will be extremely painful due to the growth rate."
2,The company had net sales of EUR 19.8 mn and a pre-tax profit of EUR 1.8 mn in 2005 .,"Label: POSITIVE
Explanation: The sentence provides positive information about the company's financial performance in 2005, mentioning net sales and pre-tax profit figures."
2,"The company will publish its financial statement for 2008 on February 25 , 2009 .","Label: NEUTRAL
Explanation: This sentence is neutral as it simply states a fact without expressing any positive or negative sentiment."
2,"Local government commissioner of +àm+Ñl , Kurt Svensson , says he will contact the management of Finnish company Componenta to find out if there are any alternatives to the company 's decision to close down its plant in +àm+Ñl .","Label: NEUTRAL
Explanation: The sentence is reporting a neutral statement from the local government commissioner regarding the decision of a Finnish company to close down its plant in +àm+Ñl."
2,"The latest result included per-share charges of 5 cents for stock compensation , 1 cent for research and development and 1 cent for strategic investments .","Label: NEGATIVE
Explanation: The mention of charges for stock compensation, research and development, and strategic investments typically indicates a decrease in profit or financial performance, leading to a negative sentiment."
0,- UPM-Kymmene upgraded to ` in-line ' from ` underperform ' by Goldman Sachs .,"Label: POSITIVE
Explanation: The sentence indicates a positive change in UPM-Kymmene's rating from Goldman Sachs, suggesting an improvement in the company's performance or outlook."
2,Peigs www.peigs.se will become part of Sardus Latta Maltider Light Meals unit .,"NEUTRAL
The sentence is neutral as it simply states a business transaction without expressing any positive or negative sentiment."
2,`` Serving customers locally is one of the cornerstones of customer focus for us .,"POSITIVE
The sentence expresses a positive sentiment towards serving customers locally, highlighting it as a cornerstone of customer focus."
1,"Comparable operating profit totaled EUR 4.7 mn , down from EUR 5.1 mn in the corresponding period in 2005 , representing 7.4 % of net sales .","Label: NEGATIVE
Explanation: The sentence indicates a decrease in operating profit from the previous period, which is a negative sentiment."
2,The agreement is valid for four years .,"Label: NEUTRAL
Explanation: The sentence simply states a fact about the duration of the agreement without expressing any positive or negative sentiment."
0,Finnish financial group Aktia 's operating profit for 2009 increased to EUR 47.0 mn from EUR 6.6 mn in 2008 .,"Label: POSITIVE
Explanation: The sentence indicates a significant increase in operating profit for Finnish financial group Aktia from 2008 to 2009, which is a positive financial outcome."
2,The value of the order is nearly EUR400m .,"POSITIVE
The sentence expresses a positive sentiment as it indicates a high value of the order, which is nearly EUR400m."
0,"The last quarter was the best quarter of 2009 in net sales , and the operating margin rose to 12.2 % .","Label: POSITIVE
Explanation: The sentence expresses positive sentiment by highlighting the success of the last quarter in terms of net sales and the increase in operating margin."
2,The shops are located in the capital region and the Paijat-Hame region .,"NEUTRAL
The sentence simply states a fact about the location of the shops without expressing any positive or negative sentiment."
2,The front surfaces of these valve plates are directed towards each other .,"NEUTRAL
The sentence is providing a factual description without expressing any positive or negative sentiment."
0,"In the first quarter of 2010 , the mark-to-market result was a pretax profit of EUR 133 million versus a loss of EUR 32 million in the same period last year .","Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it highlights a significant improvement in the mark-to-market result, with a pretax profit of EUR 133 million compared to a loss of EUR 32 million in the same period last year."
2,Danske Bank is Denmark 's largest bank with 3.5 million customers .,"Label: POSITIVE
Explanation: The sentence provides a factual statement about Danske Bank being the largest bank in Denmark with a large customer base, indicating a positive sentiment."
2,"According to Gallup Food and Farm Facts , beef consumption totaled 99mn kilos in Finland in 2007 .","Label: NEUTRAL
Explanation: The sentence simply states a fact about beef consumption in Finland in 2007 without expressing any positive or negative sentiment."
2,- Cash flow from operating activities before investments was EUR 0.8 -1.2 million .,"Label: NEGATIVE
Explanation: The negative sentiment is indicated by the low cash flow range of EUR 0.8 -1.2 million, suggesting a decrease or lack of profitability."
2,Rihko started to manage Raisio 's Benecol business in summer 2006 after heading tobacco company Altadis ' European operations .,"NEUTRAL
The sentence provides factual information about Rihko's career move without expressing any positive or negative sentiment."
2,The EUR17m contract includes both design and construction works .,"POSITIVE
The sentence indicates a business deal worth EUR17m, which is a positive sign of financial activity."
1,"Finnair 's passenger load factor , which measures the number of sold seats as a share of all available seats , dropped by 1.3 percentage points to 76.7 % in September .","NEGATIVE
The sentence indicates a decrease in Finnair's passenger load factor, which is a negative trend for the company."
2,"Janis Arbidans , CEO of YIT Celtnieciba , said the company was focusing on housing and real estate development market .","POSITIVE
The sentence expresses a positive sentiment as the CEO is focusing on housing and real estate development market, indicating growth and potential success for the company."
0,"Operating profit was EUR 11.4 mn , up from EUR 7.5 mn .","Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it mentions an increase in operating profit from EUR 7.5 mn to EUR 11.4 mn."
2,The solution will be installed in the USA to support the North American operations of the customer .,"Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it mentions the installation of a solution to support the North American operations of the customer, which implies growth and expansion."
2,`` They want my credit card info and my personal details .,"NEGATIVE
The sentence expresses a negative sentiment as it indicates a potential privacy and security concern about sharing personal information and credit card details."
0,"Jarmo Honkamaa , head of the oil refining business at Neste Oil , says the situation looks promising from their viewpoint .","Label: POSITIVE
Explanation: The sentence expresses a positive sentiment as Jarmo Honkamaa describes the situation as promising from their viewpoint."
0,Performance in the second half of 2009 exceeded expectations .,"Label: POSITIVE
Explanation: The sentence expresses a positive sentiment by stating that the performance in the second half of 2009 exceeded expectations."
2,An earn-out payment of up to 4.0 mln euro ( $ 5.3 mln ) can also be paid depending on Intellibis financial performance in 2007 .,"Label: NEUTRAL
Explanation: The sentence provides factual information about a potential earn-out payment based on Intellibis financial performance in 2007 without expressing any positive or negative sentiment."
2,CS Cabot 's main consumers on the Czech and Slovak market are tires producers Barum Continental and Matador Continental .,"NEUTRAL
The sentence provides factual information about CS Cabot's main consumers without expressing any sentiment."
2,"Helsinki on October 22 , 2008 SSH COMMUNICATIONS SECURITY CORP Board of Directors For further information , please contact : Tomi Laamanen , Chairman , tel. +358 0 400 609 544 Distribution : NASDAQ OMX Helsinki Ltd. .","NEUTRAL
The sentence provides factual information about a company's board of directors and contact details, without expressing any positive or negative sentiment."
0,"in Q1 '10 19 April 2010 - Finnish forest machinery and equipment maker Ponsse Oyj HEL : PON1V said today that it expects to swing to a net profit of some EUR6 .3 m in the first quarter of 2010 , from an EUR9 .6 m loss a year earlier .","Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it mentions the company's expectation to swing to a net profit in the first quarter of 2010, which is an improvement from the loss incurred in the previous year."
2,"Helsinki 19 May 2010 - Finnish company Lemminkainen Oyj ( HEL : LEM1S ) said today that it will construct an office building at Toolonlahti in downtown Helsinki , without disclosing financial details .","Label: NEUTRAL
Explanation: The sentence provides factual information about a construction project without expressing any positive or negative sentiment."
2,Elcoteq expects its net sales for the last quarter of 2010 to be on the level of the third quarter .,"Label: NEUTRAL
Explanation: The sentence simply states a fact without expressing any positive or negative sentiment."
1,Operating profit excluding non-recurring items was EUR 7.8 million compared to EUR 11.2 million .,"Label: NEGATIVE
Explanation: The decrease in operating profit from EUR 11.2 million to EUR 7.8 million indicates a negative sentiment as it shows a decline in financial performance."
1,17 March 2011 - Goldman Sachs estimates that there are negative prospects for the Norwegian mobile operations of Norway 's Telenor ASA OSL : TEL and Sweden 's TeliaSonera AB STO : TLSN in the short term .,"Label: NEGATIVE
Explanation: The sentence indicates that Goldman Sachs estimates negative prospects for the Norwegian mobile operations of Telenor ASA and TeliaSonera AB in the short term, suggesting a negative sentiment."
2,"`` After the transaction , Tikkurila has no powder coatings-related operations , '' the company said .","NEGATIVE
The sentiment in the sentence is negative as it indicates that Tikkurila has completely divested its powder coatings-related operations, which could potentially have a negative impact on the company's overall business."
0,"In August-October 2010 , the company 's result before taxes totalled EUR 9.6 mn , up from EUR 0.5 mn in the corresponding period in 2009 .","Label: POSITIVE
Explanation: The sentence indicates a significant improvement in the company's financial performance, with the result before taxes increasing from EUR 0.5 mn to EUR 9.6 mn in the corresponding period, showing positive growth."
2,Ponsse will divide its sales and maintenance service network into six geographical areas .,"Label: NEUTRAL
Explanation: The sentence simply states a business decision made by Ponsse to divide its sales and maintenance service network into six geographical areas, without expressing any positive or negative sentiment."
2,"The group posted net sales of 35.3 mln euro $ 46.5 mln and an operating profit of 760,000 euro $ 1.0 mln in 2005 .","Label: POSITIVE
Explanation: The sentence indicates positive sentiment as it highlights the group's achievement of posting net sales and operating profit in 2005."
2,Profit after taxes totaled EUR 12.1 mn .,"Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it mentions a profit of EUR 12.1 million after taxes, which is a good financial outcome."
2,"More than 50,000 tonnes of asphalt mix will be used in the contract .","Label: NEUTRAL
Explanation: The sentence simply states a fact about the amount of asphalt mix to be used in the contract without expressing any positive or negative sentiment."
0,Biohit already services many current Genesis customers and the customer base is expected to expand as a result of this agreement .,"POSITIVE
The sentence expresses a positive sentiment as it mentions the expansion of the customer base as a result of an agreement, indicating growth and potential success for the company."
0,"efficiency improvement measures 20 January 2010 - Finnish stationery and gift retailer Tiimari HEL : TII1V said today that it will continue to improve its operational efficiency , by focusing on its profitable core operations .","Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it talks about the company's commitment to improving its operational efficiency and focusing on profitable core operations."
0,"Both operating profit and net sales for the 12-month period increased , respectively from EUR4 .7 m and EUR26 .7 m , as compared to 2004 .","Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as both operating profit and net sales increased for the 12-month period compared to the previous year."
0,The growth of net sales in the first half of 2008 has been 28 % compared with the first half of 2007 .,"Label: POSITIVE
Explanation: The sentence indicates a significant increase in net sales, which is a positive indicator of business performance."
0,"Thus the method will cut working costs , and will fasten the planning and building processes .","Label: POSITIVE
Explanation: The sentence highlights the benefits of the method, such as reducing working costs and speeding up planning and building processes, indicating a positive sentiment."
0,"Commission income increased by 22 % to EUR 4.4 mn , and lending volume rose by 13.5 % .","Label: POSITIVE
Explanation: The sentence indicates positive sentiment as it highlights an increase in commission income and lending volume, showing growth and improvement in the financial aspects of the business."
2,Coffee will be served starting at 14:30 EET as well as after the event .,"NEUTRAL
The sentence is neutral as it simply states a fact without expressing any positive or negative sentiment."
2,The event can also be viewed as a live webcast at www.cargotec.com .,"NEUTRAL
The sentence is providing information about where the event can be viewed, without expressing any positive or negative sentiment."
1,"( ADP News ) - Jan 22 , 2009 - Finnish mobile phones maker Nokia Oyj ( OMX : NOK1V ) said today its operating profit decreased to EUR 5 billion ( USD 6.5 bn ) for 2008 from EUR 8 billion for 2007 .","Label: NEGATIVE
Explanation: The sentence indicates a decrease in operating profit for Nokia Oyj from 2007 to 2008, which is a negative financial outcome."
2,Vacon recently announced plans to build its North American headquarters at 5 Business Park in Chambersburg .,"Label: POSITIVE
Explanation: The sentence indicates a positive development for Vacon as they are planning to build their North American headquarters, which suggests growth and expansion."
1,"In Finland , the Bank of +àland reports its operating profit fell to EUR 6.1 mn in the second quarter of 2008 from EUR 7.5 mn in the second quarter of 2007 .","Label: NEGATIVE
Explanation: The sentence indicates a decrease in operating profit for the Bank of Åland, which is a negative financial outcome."
2,"Veidekke , headquartered in Oslo , Norway , is a Scandinavian construction and property development group with some 6,350 employees in Norway , Sweden and Denmark , with an annual turnover of NOK16 .4 bn .","Label: NEUTRAL
Explanation: The sentence provides factual information about Veidekke, its headquarters, operations, and annual turnover without expressing any positive or negative sentiment."
0,`` We are pleased with the efforts of both negotiating teams and look forward to a productive four years ahead . '',"Label: POSITIVE
Explanation: The sentence expresses satisfaction and optimism about the efforts of the negotiating teams and the future ahead, indicating a positive sentiment."
2,The value of the order is USD 2.2 mn .,"Label: NEUTRAL
Explanation: The sentence simply states a fact about the value of the order without expressing any positive or negative sentiment."
2,"The share capital of Alma Media Corporation (business ID 1944757-4)is EUR 45,031,513.80 and it is divided into 75,052,523 shares .","NEUTRAL
The sentence provides factual information about the share capital of Alma Media Corporation without expressing any positive or negative sentiment."
1,"Copper , lead and nickel also dropped ... HBOS ( HBOS ) plummeted 20 % to 70.3 pence after saying this year+ó ??","Label: NEGATIVE
Explanation: The sentence indicates a decrease in the prices of copper, lead, and nickel, as well as a significant drop in the stock price of HBOS by 20%, suggesting a negative sentiment."
2,Welcome !,"Label: POSITIVE
Explanation: The sentiment in the sentence is positive as it conveys a warm and friendly greeting."
0,"Pretax profit totalled EUR 2.0 mn , compared to a loss of EUR 159.2 mn in the fourth quarter of 2008 .","Label: POSITIVE
Explanation: The sentence indicates a significant improvement in pretax profit from a loss of EUR 159.2 million to a profit of EUR 2.0 million, which is a positive development."
0,"Due to rapid expansion , the market share of Tallink in terms of passenger carriage through Tallinna Sadam Port of Tallinn totaled 55 percent in November against 45.7 percent in November 2005 .","Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it highlights the increase in market share of Tallink due to rapid expansion, showing growth and success."
2,The orders also include a few high-power drives for the control of seismic compressors .,"Label: NEUTRAL
Explanation: The sentence simply states a fact about the orders including high-power drives for the control of seismic compressors without expressing any positive or negative sentiment."
0,Olvi has posted a strong set of figures for the first six months of this year .,"Label: POSITIVE
Explanation: The sentence indicates that Olvi has posted a strong set of figures for the first six months of the year, suggesting positive performance and results."
2,25 November 2010 - Finnish paints and coatings company Tikkurila Oyj ( HEL : TIK1V ) said today that Finnish state-owned investment company Solidium Oy sold its 14.7 % stake in the company for a total of EUR98m .,"Label: NEGATIVE
Explanation: The sentence indicates a negative sentiment as it mentions the sale of a significant stake in the company by a state-owned investment company, which could be perceived as a loss of control or stability."
0,"Operating profit totalled EUR 21.1 mn , up from EUR 18.6 mn in 2007 , representing 9.7 % of net sales .","Label: POSITIVE
Explanation: The sentence indicates an increase in operating profit, which is a positive financial indicator."
2,"Protalix closed at $ 10.71 on Friday on the American Stock Exchange , giving a market cap of $ 827 million .","Label: POSITIVE
Explanation: The sentence provides factual information about the closing price of Protalix on the American Stock Exchange and its market capitalization, without expressing any positive or negative sentiment."
0,"Kesko Agro Eesti , the retailer and wholesaler of grain , agricultural and warehousing machinery and accessories , had net sales of 81 million euros in 2007 , an increase by one-tenth over the preceding year .","Label: POSITIVE
Explanation: The sentence indicates a positive sentiment by mentioning an increase in net sales of Kesko Agro Eesti by one-tenth over the preceding year, which shows growth and improvement."
1,"Earnings per share ( EPS ) in the first half of 2007 amounted to EUR0 .29 , down from EUR0 .40 year ago .","Label: NEGATIVE
Explanation: The decrease in earnings per share from EUR0.40 to EUR0.29 indicates a negative sentiment as it signifies a decline in profitability."
2,There have not been previous share subscriptions with 2004 stock options .,"Label: NEGATIVE
Explanation: The sentence indicates a lack of previous share subscriptions with 2004 stock options, which can be seen as a negative or neutral sentiment depending on the context."
0,"However , net sales in 2010 are seen to have grown to EUR598 .3 m from EUR582 .3 m in 2009 .","POSITIVE
The sentence indicates a growth in net sales from 2009 to 2010, which is a positive sentiment."
0,Clothing chain Sepp+ñl+ñ 's net sales increased by 7.0 % to EUR 30.8 mn .,"Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it describes an increase in net sales for the clothing chain Seppälä."
1,"YIT 's Baltic sales in the first three quarters of 2008 totaled 106.2 million euros , representing a drop of 29 percent year on year .","Label: NEGATIVE
Explanation: The sentence indicates a significant decrease in sales for YIT's Baltic region, resulting in a negative sentiment."
2,`` Directors and shareholders alike should ask why these practices were allowed to continue . '',"NEGATIVE
The sentence expresses a negative sentiment as it implies that there were questionable practices that were allowed to continue, prompting directors and shareholders to question them."
2,"The report profiles 614 companies including many key and niche players worldwide such as Black & Decker Corporation , Fiskars Corporation , Fiskars Brands , Inc. , Husqvarna Outdoor Products Inc. , K+S Group , Ryobi Technologies , Inc. , The Scotts Miracle-Gro Company , and Van Group , Inc. .","Label: NEUTRAL
Explanation: The sentence provides a list of companies without expressing any positive or negative sentiment."
2,"Glaston 's own glass processing unit , Tamglass Glass Processing , is a manufacturer of high quality safety glass products , and operates in Finland .","POSITIVE
The sentence expresses positive sentiment by highlighting the high quality of the safety glass products manufactured by Glaston's own glass processing unit."
0,"Net income from life insurance doubled to EUR 6.8 mn from EUR 3.2 mn , and net income from non-life insurance rose to EUR 5.2 mn from EUR 1.5 mn in the corresponding period in 2009 .","POSITIVE
The sentence describes an increase in net income from both life and non-life insurance, indicating a positive financial performance."
2,The value of the contract is about EUR 27mn .,"Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it mentions a contract worth EUR 27mn, which implies a successful business deal."
1,Net sales have been eaten by the weak US dollar .,"Label: NEGATIVE
Explanation: The mention of net sales being negatively impacted by the weak US dollar indicates a negative sentiment towards the situation."
2,Another noticeable thing is that the search for Tata and Airtel brands was mostly related to ` broadband connections ' .,"NEUTRAL
The sentence provides a neutral observation about the search behavior related to Tata and Airtel brands being mostly focused on broadband connections."
2,"The report goes on to provide detailed profiles of ten leading European specialty chemicals companies , and brief profiles of other major players .","NEUTRAL
The sentence provides a neutral statement about the content of the report, focusing on the profiles of European specialty chemicals companies without expressing any positive or negative sentiment."
1,"HELSINKI Thomson Financial - Shares in Cargotec fell sharply in early afternoon trade after the cargo handling group posted a surprise drop in April-June profits , which overshadowed the large number of new orders received during the three months .","Label: NEGATIVE
Explanation: The sentence indicates a negative sentiment as it mentions that shares in Cargotec fell sharply due to a surprise drop in profits, despite receiving a large number of new orders."
2,The appointments will be in force until the new CEO has been appointed .,"NEUTRAL
The sentence is neutral as it simply states a fact without expressing any positive or negative sentiment."
0,"Global sports equipment maker Amer Sports Corp. , whose brands include Atomic , Salomon and Wilson , saw a 64 percent increase in third-quarter net profit to EURO 47.4 million $ 65 million on strong sales and cost cuts .","Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it mentions a significant increase in net profit for Amer Sports Corp. due to strong sales and cost cuts."
0,"EBIT totalled EUR 14.4 mn , compared to a loss of EUR 0.3 mn in the corresponding period in 2009 .","Label: POSITIVE
Explanation: The sentence indicates a positive change in EBIT from a loss in the corresponding period in 2009 to a total of EUR 14.4 mn."
2,"The contract also includes cutting and edging wagon parts at Ruukki 's steel service centres in Seinajoki and Raahe , both in southwestern Finland , from where they will be delivered to VR for welding and assembly .","NEUTRAL
The sentence provides factual information about a contract involving cutting and edging wagon parts, without expressing any positive or negative sentiment."
1,Subscription sales decreased slightly .,"Label: NEGATIVE
Explanation: The sentence indicates a decrease in subscription sales, which is a negative sentiment for the business."
2,It has80 branches in Finland with annual revenue in Finland of ?,"NEUTRAL
The sentence does not convey a clear positive or negative sentiment, simply stating a fact about the number of branches and revenue in Finland."
2,"Prior to the transaction , whose financial terms have not been disclosed , Alma Media owned 40 % of Kotikokki net .","NEUTRAL
The sentence provides factual information about a transaction without expressing any positive or negative sentiment."
2,"The unit 's clients are mainly in the field of specialist convenience goods , as well as in the textile , shoe and furniture businesses .","Label: NEUTRAL
Explanation: The sentence simply provides information about the unit's clients without expressing any positive or negative sentiment."
0,The company reports a loss for the period of EUR 0.4 mn compared to a loss of EUR 1.9 mn in the corresponding period in 2005 .,"Label: NEGATIVE
Explanation: The sentence indicates a loss for the company, which is a negative financial outcome."
2,The proposal of the shareholders to elect Mr. Hannu Krogerus to the Board is based on his long and unrivalled experience and knowledge of all matters related to Elcoteq .,"Label: POSITIVE
Explanation: The sentence expresses a positive sentiment towards Mr. Hannu Krogerus, highlighting his long and unrivalled experience and knowledge related to Elcoteq, which is seen as a valuable asset for the Board."
2,"In future , the plant will focus on the production of flange profiles for wind farm towers .","Label: NEUTRAL
Explanation: The sentence simply states a future plan for the plant without expressing any positive or negative sentiment."
0,Profit for the period was EUR 15.6 mn compared to EUR 14.1 mn in 2007 .,"Label: POSITIVE
Explanation: The sentence indicates an increase in profit from the previous period, which is a positive financial outcome."
2,He wore a black beanie-type cap and a black jacket .,"Label: NEUTRAL
Explanation: The sentence simply describes the clothing items worn by the person without expressing any positive or negative sentiment."
1,"However , the net sales declined to EUR 803.6 million from EUR 1.2 billion .","Label: NEGATIVE
Explanation: The sentence indicates a decline in net sales, which is a negative sentiment in terms of financial performance."
2,"The start of the negotiations , relating to Glaston 's efficiency program , was announced in October .","NEUTRAL
The sentence is providing neutral information about the start of negotiations related to Glaston's efficiency program, without expressing any positive or negative sentiment."
2,"Following the registration , the number of issued and outstanding shares of Basware is 12,890,829 .","Label: NEUTRAL
Explanation: The sentence simply states a fact without expressing any positive or negative sentiment."
2,"Featuring the S60 user interface , this 135-gram model also comes with a 2.4-inch quarter VGA display and 100 megabytes of internal memory , expandable through the Micro Secure Digital slot .","POSITIVE
The sentence describes the features of a mobile phone model, highlighting the S60 user interface, display size, and expandable memory, which are positive aspects for potential buyers."
1,"ADP News - Feb 13 , 2009 - Finnish retailer Kesko Oyj HEL : KESBV said today its total sales , excluding value added tax VAT , stood at EUR 661.3 million USD 853.1 m in January 2009 , down 15.2 % year-on-yea","Label: NEGATIVE
Explanation: The sentence indicates a decrease in total sales by 15.2% year-on-year, which reflects a negative sentiment."
2,"RFID ( Radio Frequency Identification ) is a method of so-called intelligent transport , whereby information can be read and saved remotely .","NEUTRAL
The sentence provides a factual explanation of RFID technology without expressing any positive or negative sentiment."
0,in Q1 2010 18 May 2010 - Finnish electrical components maker Salcomp Oy ( HEL : SAL1V ) said today it turned to a net profit of EUR1 .6 m in the first quarter of 2010 versus a loss of EUR2m in the corresponding period last year .,"Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it mentions that Salcomp Oy turned to a net profit of EUR1.6m in the first quarter of 2010, which is an improvement from the loss of EUR2m in the corresponding period last year."
